continuity_mse,lambda_1,lambda_1_abs_error,lambda_2,lambda_2_abs_error,model,n_obs,noise_std,pde_residual_mse,peak_gpu_mb,rel_l2_p,rel_l2_u,rel_l2_v,run_name,steps,train_seconds,train_t_max
0.004159769043326378,0.06301873922348022,0.9369812607765198,0.005890912842005491,0.004109087157994509,fcn,3000,0.0,0.010881669819355011,57.80322265625,0.9895952343940735,0.34363171458244324,0.33982154726982117,time_fcn_0p5,500,7.267325500026345,0.5
0.004289067350327969,0.07059402018785477,0.9294059798121452,0.00885051116347313,0.001149488836526871,fcn,3000,0.0,0.005811857525259256,57.80322265625,0.9852076172828674,0.3518282473087311,0.361350953578949,time_fcn_0p75,500,7.286718700022902,0.75
0.0036608618684113026,0.07326112687587738,0.9267388731241226,0.012857003137469292,0.0028570031374692915,fcn,3000,0.0,0.004071864299476147,57.80322265625,0.9829981923103333,0.35107508301734924,0.3493449091911316,time_fcn_1,500,7.326349200011464,1.0
3.452872533671325e-06,0.4915103018283844,0.5084896981716156,0.0020882287062704563,0.007911771293729544,fourier,3000,0.0,1.2167287422926165e-05,80.4599609375,1.0019367933273315,1.0000439882278442,1.000009298324585,time_fourier_0p5,500,12.301265000016429,0.5
3.015564288944006e-06,0.4926869869232178,0.5073130130767822,0.0020003451500087976,0.007999654849991203,fourier,3000,0.0,9.75642615230754e-06,80.4599609375,1.0019073486328125,1.000043272972107,1.0000091791152954,time_fourier_0p75,500,12.967515299998922,0.75
3.062978521484183e-06,0.4926304817199707,0.5073695182800293,0.0019227873999625444,0.008077212600037456,fourier,3000,0.0,9.605644663679413e-06,80.4599609375,1.001892328262329,1.0000423192977905,1.0000090599060059,time_fourier_1,500,13.20564899998135,1.0
0.0005396080669015646,0.1821264773607254,0.8178735226392746,0.004214271903038025,0.005785728096961975,residual,3000,0.0,0.0026304414495825768,57.80322265625,0.8262877464294434,0.14012835919857025,0.1309742033481598,time_residual_0p5,500,7.807080900005531,0.5
0.00035843905061483383,0.16262903809547424,0.8373709619045258,0.0006274025654420257,0.009372597434557975,residual,3000,0.0,0.0011699446476995945,57.80322265625,0.8335162401199341,0.14141526818275452,0.13305628299713135,time_residual_0p75,500,7.714324500004295,0.75
0.0002935563097707927,0.14444905519485474,0.8555509448051453,-0.0008235088898800313,0.010823508889880032,residual,3000,0.0,0.0007250789203681052,57.80322265625,0.8490431904792786,0.13764287531375885,0.13356748223304749,time_residual_1,500,7.616741599980742,1.0
0.8657418489456177,0.18050351738929749,0.8194964826107025,-0.000246561219682917,0.010246561219682917,siren,3000,0.0,0.14814092218875885,66.74072265625,1.003240704536438,0.6422376036643982,0.6296437382698059,time_siren_0p5,500,8.966374000010546,0.5
0.6835160255432129,0.2535981237888336,0.7464018762111664,0.0008637417340651155,0.009136258265934885,siren,3000,0.0,0.23626655340194702,66.74072265625,0.5185248255729675,0.09762903302907944,0.09407362341880798,time_siren_0p75,500,8.247048699995503,0.75
3.380908489227295,0.1520036906003952,0.8479963093996048,-0.00017946877051144838,0.010179468770511449,siren,3000,0.0,0.37095701694488525,66.74072265625,0.995370090007782,0.33462387323379517,0.35067111253738403,time_siren_1,500,8.596048899984453,1.0
